"length","seed","rf_ptree","rf_ltree","nni_ptree","nni_ltree"
2048,39,0.160880195599022,0.405378973105134,769,1925
2048,40,0.168215158924205,0.413691931540342,1189,2596
2048,41,0.164303178484108,0.409779951100245,855,2141
2048,42,0.165770171149144,0.418581907090465,916,2161
2048,43,0.156968215158924,0.416136919315403,1086,2503
2048,44,0.189731051344743,0.437163814180929,992,2376
2048,45,0.112469437652812,0.412713936430318,380,2083
2048,46,0.1559902200489,0.409290953545232,1074,2211
2048,47,0.173105134474328,0.419070904645477,944,2413
2048,48,0.158435207823961,0.409779951100245,740,2106
2048,49,0.146699266503667,0.395110024449878,689,1805
2048,50,0.164303178484108,0.4,849,2084
2048,51,0.15158924205379,0.408312958435208,793,2099
2048,52,0.156479217603912,0.400488997555012,907,2272
2048,53,0.153545232273839,0.412713936430318,712,2047
2048,54,0.162347188264059,0.394621026894866,780,2236
2048,55,0.166259168704156,0.403422982885086,853,2447
2048,56,0.155501222493888,0.413691931540342,681,2131
2048,57,0.159902200488998,0.434229828850856,921,2779
2048,58,0.165770171149144,0.41320293398533,941,2461
2048,59,0.140342298288509,0.392176039119804,683,2165
2048,60,0.131540342298289,0.396088019559902,500,1863
2048,61,0.163325183374083,0.411735941320293,868,2234
2048,62,0.179951100244499,0.416625916870416,1220,2605
2048,63,0.167237163814181,0.419559902200489,1003,2493
2048,64,0.183374083129584,0.418092909535452,1341,2800
2048,65,0.140342298288509,0.406356968215159,760,2067
2048,66,0.170171149144254,0.4,1118,2478
2048,67,0.18239608801956,0.420048899755501,1121,2622
2048,68,0.154034229828851,0.405378973105134,915,2238
2048,69,0.148655256723716,0.41760391198044,825,2306
2048,70,0.161369193154034,0.424938875305623,829,2215
2048,71,0.167726161369193,0.409290953545232,1032,2406
2048,72,0.145232273838631,0.39559902200489,604,1966
2048,73,0.176528117359413,0.401466992665037,1085,2415
2048,74,0.153545232273839,0.414180929095355,686,2274
2048,75,0.169682151589242,0.41760391198044,880,2379
2048,76,0.1559902200489,0.38679706601467,872,2127
2048,77,0.169682151589242,0.402444987775061,1160,2563
2048,78,0.153545232273839,0.409779951100245,617,1832
2048,79,0.171149144254279,0.419559902200489,948,2444
2048,80,0.167726161369193,0.412224938875306,976,2274
2048,81,0.157457212713936,0.410757946210269,820,2101
2048,82,0.14718826405868,0.392665036674817,812,2011
2048,83,0.144254278728606,0.396088019559902,689,1946
2048,84,0.127139364303178,0.395110024449878,487,1821
2048,85,0.1559902200489,0.415647921760391,736,2419
2048,86,0.163814180929095,0.433251833740831,885,2390
2048,87,0.180929095354523,0.419559902200489,999,2563
2048,88,0.145232273838631,0.410757946210269,713,2073
2048,89,0.174572127139364,0.411735941320293,1195,2574
2048,90,0.152078239608802,0.40440097799511,717,2270
2048,91,0.12518337408313,0.414180929095355,447,2118
2048,92,0.174083129584352,0.415158924205379,927,2331
2048,93,0.158435207823961,0.401955990220049,1070,2378
2048,94,0.152078239608802,0.402444987775061,789,2000
2048,95,0.154034229828851,0.40440097799511,719,2056
2048,96,0.14278728606357,0.419559902200489,551,2283
2048,97,0.162347188264059,0.419070904645477,777,2291
2048,98,0.161369193154034,0.409290953545232,1115,2494
2048,99,0.161369193154034,0.398533007334963,857,2310
2048,100,0.155501222493888,0.405378973105134,837,1958
